sentence_id,source_file,tokens,text,cluster,cluster_label_auto
4889,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['âhmadou', 'tal', 'amt', 'note', 'son']",âhmadou tal amt note son,5,ses / son / lui
4890,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['anmec', 'prénom', 'arabe', 'ses', 'déforma', 'akka', 'ville', 'lac', 'ddbo']",anmec prénom arabe ses déforma akka ville lac ddbo,5,ses / son / lui
4891,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['ahmeo', 'neveu', 'moulaf', 'ismai', 'akkakdia']",ahmeo neveu moulaf ismai akkakdia,0,pour / dans / ces
4892,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['aitmed', 'ben', 'semben', 'atmemen', 'youmof', 'pacha', 'mkm']",aitmed ben semben atmemen youmof pacha mkm,0,pour / dans / ces
4893,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['ahmed', 'dêhébi', 'moulaï', 'alpa', 'anmadou']",ahmed dêhébi moulaï alpa anmadou,0,pour / dans / ces
4894,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['alfa', 'himê', 'vou', 'ahfou', 'ahmec', 'aarem', 'moutaï']",alfa himê vou ahfou ahmec aarem moutaï,0,pour / dans / ces
4895,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['alfa', 'oumar', 'boïta', 'amed', 'ttnat', 'sidi']",alfa oumar boïta amed ttnat sidi,0,pour / dans / ces
4896,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['atcka', 'femme', 'ahmod', 'dehem', 'alfaman']",atcka femme ahmod dehem alfaman,0,pour / dans / ces
4897,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['afssata', 'afcha', 'voir', 'afchar', 'abdemamafpacha', 'foot', 'ama']",afssata afcha voir afchar abdemamafpacha foot ama,1,voir / note / voir aussi
4898,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['ber', 'sonttt', 'ali', 'atmamt', 'guèdo']",ber sonttt ali atmamt guèdo,0,pour / dans / ces
4899,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['samba', 'dmuu', 'asma', 'nord', 'aro']",samba dmuu asma nord aro,0,pour / dans / ces
4900,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['amir', 'moumentn', 'titrel', 'alikar', 'dia']",amir moumentn titrel alikar dia,0,pour / dans / ces
4901,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['amirou', 'moumentna', 'titre', 'almus', 'ardo']",amirou moumentna titre almus ardo,0,pour / dans / ces
4902,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['amrou', 'ben', 'assi', 'ahouch', 'oalad', 'auonoh']",amrou ben assi ahouch oalad auonoh,0,pour / dans / ces
4903,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['almami', 'fonction', 'voiraussi', 'ancêtres', 'culte', 'imam']",almami fonction voiraussi ancêtres culte imam,0,pour / dans / ces
4904,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['animaux', 'sacrés', 'voir', 'arbala', 'fouladougou', 'aussi', 'tanaa']",animaux sacrés voir arbala fouladougou aussi tanaa,1,voir / note / voir aussi
4905,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['arabes', 'ashia', 'titre', 'dynastique', 'chercher', 'par']",arabes ashia titre dynastique chercher par,2,par / dans / leur
4906,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['motsuivant', 'titre', 'noms', 'bote', 'princes', 'dynastie', 'note']",motsuivant titre noms bote princes dynastie note,0,pour / dans / ces
4907,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['arabia', 'arabe', 'littéral', 'askia', 'nord']",arabia arabe littéral askia nord,0,pour / dans / ces
4908,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['affluent', 'sénégal', 'aube', 'capitaine', 'frégate']",affluent sénégal aube capitaine frégate,0,pour / dans / ces
4909,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['azer', 'note', 'voir', 'aussi', 'adjer']",azer note voir aussi adjer,1,voir / note / voir aussi
4910,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['baiama', 'batamassa', 'fonction', 'bakam', 'chef', 'karadougou']",baiama batamassa fonction bakam chef karadougou,0,pour / dans / ces
4911,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['bakam', 'fils', 'bengan', 'koreï', 'balbali']",bakam fils bengan koreï balbali,0,pour / dans / ces
4912,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['affluent', 'falëmë', 'bakam', 'gouverneur', 'bagana']",affluent falëmë bakam gouverneur bagana,0,pour / dans / ces
4913,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['galamagui', 'affluent', 'bakan', 'gouverneur', 'haribanda', 'bacng']",galamagui affluent bakan gouverneur haribanda bacng,0,pour / dans / ces
4914,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['batoum', 'fonction', 'uakam', 'daa', 'sonni']",batoum fonction uakam daa sonni,0,pour / dans / ces
4915,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['bakam', 'gottbo', 'bakam', 'kûmbo', 'nord']",bakam gottbo bakam kûmbo nord,0,pour / dans / ces
4916,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['bakabi', 'lambano', 'voir', 'aussi', 'aboubakam', 'lambam', 'peut', 'était', 'person', 'iii', 'nage']",bakabi lambano voir aussi aboubakam lambam peut était person iii nage,1,voir / note / voir aussi
4917,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['bamana', 'minianka', 'bakam', 'taftaonê', 'modibbo']",bamana minianka bakam taftaonê modibbo,0,pour / dans / ces
4918,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['bambara', 'expression', 'désignant', 'plu', 'bakiu']",bambara expression désignant plu bakiu,0,pour / dans / ces
4919,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['banmana', 'bamhara', 'mma', 'bamf', 'ama']",banmana bamhara mma bamf ama,0,pour / dans / ces
4920,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['bango', 'fan', 'bangou', 'fanma', 'fonc', 'banna', 'boubou']",bango fan bangou fanma fonc banna boubou,0,pour / dans / ces
4921,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['ham', 'sonni', 'voir', 'ant', 'daa']",ham sonni voir ant daa,1,voir / note / voir aussi
4922,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['bam', 'kef', 'nkabê', 'sonni', 'bazy']",bam kef nkabê sonni bazy,0,pour / dans / ces
4923,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['note', 'barissa', 'voir', 'yaressi', 'dfarmm']",note barissa voir yaressi dfarmm,1,voir / note / voir aussi
4924,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['gan', 'konef', 'askia', 'mohammcd', 'berga', 'âna']",gan konef askia mohammcd berga âna,0,pour / dans / ces
4925,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['bobo', 'langue', 'btudû', 'femme', 'maga', 'diallo']",bobo langue btudû femme maga diallo,0,pour / dans / ces
4926,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['bobo', 'moala', 'voir', 'sia', 'bmobr']",bobo moala voir sia bmobr,1,voir / note / voir aussi
4927,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['bmon', 'koui', 'ouban', 'bokar', 'ahmat', 'sala']",bmon koui ouban bokar ahmat sala,0,pour / dans / ces
4928,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['fok', 'ville', 'côte', 'ivoire', 'boubakar', 'saaca']",fok ville côte ivoire boubakar saaca,0,pour / dans / ces
4929,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['boubou', 'dtallo', 'ardo', 'botma', 'lambou']",boubou dtallo ardo botma lambou,0,pour / dans / ces
4930,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['bonnel', 'mëztères', 'boubou', 'ottolo', 'ketna']",bonnel mëztères boubou ottolo ketna,0,pour / dans / ces
4931,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['borgou', 'zone', 'inondationdu', 'niger', 'bougoula']",borgou zone inondationdu niger bougoula,0,pour / dans / ces
4932,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['ommt', 'bornou', 'pays', 'rive', 'occidentale', 'tchad', 'note']",ommt bornou pays rive occidentale tchad note,0,pour / dans / ces
4933,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['bouna', 'ville', 'côte', 'ivoire', 'bozo']",bouna ville côte ivoire bozo,0,pour / dans / ces
4934,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['boxo', 'langue', 'bounga', 'femme', 'kanta', 'uiaiio']",boxo langue bounga femme kanta uiaiio,0,pour / dans / ces
4935,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['bourahtma', 'boye', 'diallo', 'ardo', 'bttatiènm']",bourahtma boye diallo ardo bttatiènm,0,pour / dans / ces
4936,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['bonrouro', 'bourourdo', 'sin', 'uticr', 'decarourbë', 'voir', 'mot']",bonrouro bourourdo sin uticr decarourbë voir mot,1,voir / note / voir aussi
4937,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dabo', 'dabora', 'voir', 'consonnes', 'radicales', 'modifications', 'dabora']",dabo dabora voir consonnes radicales modifications dabora,1,voir / note / voir aussi
4938,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dabora', 'daboro', 'contrats', 'conditions', 'validité']",dabora daboro contrats conditions validité,0,pour / dans / ces
4939,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['daébé', 'contrats', 'dioërends', 'relatifs', 'aux']",daébé contrats dioërends relatifs aux,0,pour / dans / ces
4940,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['daedto', 'singulier', 'contrats', 'extinction', 'iii']",daedto singulier contrats extinction iii,0,pour / dans / ces
4941,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dabakala', 'ville', 'côte', 'ivoire', 'dallol', 'jlaouri']",dabakala ville côte ivoire dallol jlaouri,0,pour / dans / ces
4942,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['danané', 'village', 'cùtcd', 'hoh', 'davoust']",danané village cùtcd hoh davoust,0,pour / dans / ces
4943,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['daoud', 'askia', 'dendi', 'dégha', 'diammou']",daoud askia dendi dégha diammou,0,pour / dans / ces
4944,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['daoud', 'askîa', 'dendi', 'dégha', 'langue']",daoud askîa dendi dégha langue,0,pour / dans / ces
4945,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['daoud', 'ben', 'hamux', 'askia', 'ord', 'dëkobo', 'kouloubal']",daoud ben hamux askia ord dëkobo kouloubal,0,pour / dans / ces
4946,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['cafa', 'draa', 'pays', 'ville', 'fleuve', 'dbmba', 'ladio']",cafa draa pays ville fleuve dbmba ladio,0,pour / dans / ces
4947,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['mba', 'sanuarê', 'voir', 'demba', 'baht']",mba sanuarê voir demba baht,1,voir / note / voir aussi
4948,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['demba', 'sëba', 'dia', 'soufue', 'vital', 'iii']",demba sëba dia soufue vital iii,0,pour / dans / ces
4949,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dta', 'aea', 'voir', 'bras', 'niger', 'amc']",dta aea voir bras niger amc,1,voir / note / voir aussi
4950,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dembélé', 'dambëlé', 'dia', 'tay', 'diaka', 'ville']",dembélé dambëlé dia tay diaka ville,0,pour / dans / ces
4951,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dia', 'diaga', 'diagha', 'dia', 'dendi', 'contrée']",dia diaga diagha dia dendi contrée,0,pour / dans / ces
4952,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dia', 'titi', 'dynastique', 'chercher', 'nom', 'suit', 'dia', 'noms', 'princes', 'cette', 'dynastie', 'dët']",dia titi dynastique chercher nom suit dia noms princes cette dynastie dët,0,pour / dans / ces
4953,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dënfmmkout', 'otjbau', 'dta', 'moussa', 'niarè']",dënfmmkout otjbau dta moussa niarè,0,pour / dans / ces
4954,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['diagara', 'oti', 'diagari', 'voir', 'diaga', 'dtamottbt']",diagara oti diagari voir diaga dtamottbt,1,voir / note / voir aussi
4955,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['diamou', 'nom', 'oian', 'diaghaté', 'diakaté', 'voir', 'niakaté']",diamou nom oian diaghaté diakaté voir niakaté,1,voir / note / voir aussi
4956,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['diakaté', 'diakhaté', 'diaghaté', 'dian', 'stomê', 'dtam']",diakaté diakhaté diaghaté dian stomê dtam,0,pour / dans / ces
4957,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['diallo', 'singulier', 'dialloubé', 'voir', 'diapangou', 'voir', 'aya']",diallo singulier dialloubé voir diapangou voir aya,1,voir / note / voir aussi
4958,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['mot', 'diara', 'entre', 'niger', 'bani', 'histoire']",mot diara entre niger bani histoire,0,pour / dans / ces
4959,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['histoire', 'dynastie', 'dtêb', 'gat', 'femk']",histoire dynastie dtêb gat femk,0,pour / dans / ces
4960,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dinguiray', 'ville', 'guinée', 'diêli', 'voir', 'aussi', 'dyni']",dinguiray ville guinée diêli voir aussi dyni,1,voir / note / voir aussi
4961,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['djedala', 'voir', 'goddala', 'diomandé', 'momami']",djedala voir goddala diomandé momami,1,voir / note / voir aussi
4962,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['djerma', 'djermaganda', 'contrée', 'rive', 'gauche', 'niger']",djerma djermaganda contrée rive gauche niger,4,sur / rive / pour
4963,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['djerma', 'contrée', 'tripolitaine', 'dmtfco', 'dia']",djerma contrée tripolitaine dmtfco dia,0,pour / dans / ces
4964,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['djerma', 'songat', 'sud', 'dionim', 'note']",djerma songat sud dionim note,0,pour / dans / ces
4965,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['duaots', 'tix', 'donso', 'donzo', 'lonzo']",duaots tix donso donzo lonzo,0,pour / dans / ces
4966,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dyêu', 'caste', 'voir', 'aussi', 'mêh']",dyêu caste voir aussi mêh,1,voir / note / voir aussi
4967,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dosso', 'ville', 'ict', 'ntoit', 'jhuifau', 'dynamisme']",dosso ville ict ntoit jhuifau dynamisme,0,pour / dans / ces
