sentence_id,source_file,tokens,text,matched_keywords,primary_keyword,cluster,cluster_label_auto
1175,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['tiali', 'diakha', 'tenda', 'badon', 'depuis', 'bondou', 'jusqu', 'gambie', 'avaient', 'tous', 'envoyé', 'leurs', 'guerriers', 'notre', 'adversaire', 'attendait', 'leur', 'tête', 'dans', 'ses', 'fortifications', 'diana', 'représen', 'taient', 'comme', 'très', 'fortes']",tiali diakha tenda badon depuis bondou jusqu gambie avaient tous envoyé leurs guerriers notre adversaire attendait leur tête dans ses fortifications diana représen taient comme très fortes,['Diana'],Diana,2,dans / ces / leur
1176,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['voulûmes', 'alors', 'décider', 'quelques', 'gens', 'saada', 'amady', 'porter', 'avant', 'faveur', 'nuit', 'pour', 'éclairer', 'sur', 'situation', 'exacte']",voulûmes alors décider quelques gens saada amady porter avant faveur nuit pour éclairer sur situation exacte,[],,3,était / pour / lui
1177,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['refusèrent', 'énergiquement', 'même', 'prisonniers', 'guides']",refusèrent énergiquement même prisonniers guides,[],,3,était / pour / lui
1178,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['malgré', 'toutes', 'menaces', 'malgré', 'toutes', 'promesses', 'consentirent', 'même', 'pas', 'accompagner', 'nos', 'officiers', 'désirais', 'envoyer', 'reconnaissance', 'pendant', 'nuit', 'sous', 'déguisement', 'indigène']",malgré toutes menaces malgré toutes promesses consentirent même pas accompagner nos officiers désirais envoyer reconnaissance pendant nuit sous déguisement indigène,[],,3,était / pour / lui
1179,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['guides', 'voulaient', 'marcher', 'avec', 'toute', 'colonne']",guides voulaient marcher avec toute colonne,[],,0,avec / lui / ses
1180,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['menaçait', 'laissaient', 'aller', 'terre', 'disant', 'pouvait', 'tuer', 'feraient', 'aucun', 'pas', 'vers', 'diana']",menaçait laissaient aller terre disant pouvait tuer feraient aucun pas vers diana,['Diana'],Diana,3,était / pour / lui
1181,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['prisonniers', 'accordaient', 'tous', 'dire', 'cependant', 'union', 'plus', 'parfaite', 'régnait', 'point', 'parmi', 'partisans', 'marabout']",prisonniers accordaient tous dire cependant union plus parfaite régnait point parmi partisans marabout,[],,5,par / plus / hadj
1182,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['uns', 'ses', 'disciples', 'venus', 'bords', 'sénégal', 'poussaient', 'soutenir', 'lutte', 'marcher', 'devant', 'français', 'lesautres', 'principalement', 'habitants', 'villages', 'environnants', 'avaient', 'obéi', 'contre', 'cœur', 'ses', 'injone', 'lions', 'montraient', 'répugnance', 'combattre', 'prétendant', 'avaient', 'etre', 'trompés', 'puisque', 'mahmadou', 'lamine', 'leur', 'affirmé', 'français', 'paraîtraient', 'jamais', 'dans', 'région']",uns ses disciples venus bords sénégal poussaient soutenir lutte marcher devant français lesautres principalement habitants villages environnants avaient obéi contre cœur ses injone lions montraient répugnance combattre prétendant avaient etre trompés puisque mahmadou lamine leur affirmé français paraîtraient jamais dans région,"['Mahmadou', 'Lamine', 'Ahmadou']",Mahmadou,1,lamine / mahmadou lamine / mahmadou
1183,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['enfin', 'était', 'certain', 'arrivée', 'deux', 'colonnes', 'débouchant', 'fois', 'par', 'deux', 'directions', 'différentes', 'jeté', 'désarroi', 'dans', 'tout', 'pays']",enfin était certain arrivée deux colonnes débouchant fois par deux directions différentes jeté désarroi dans tout pays,[],,4,deux / deux colonnes / colonnes
1184,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['attendait', 'bien', 'approche', 'deuxième', 'colonne', 'etre', 'signalée', 'dès', 'falémé', 'ignorait', 'marche']",attendait bien approche deuxième colonne etre signalée dès falémé ignorait marche,[],,3,était / pour / lui
1185,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['fuyards', 'soutouta', 'avaient', 'tellement', 'étonné', 'le_marabout', 'celui', 'était', 'refusé', 'croire', 'même', 'voulu', 'châtier', 'persuadé', 'moquaient', 'lui']",fuyards soutouta avaient tellement étonné le_marabout celui était refusé croire même voulu châtier persuadé moquaient lui,['le marabout'],le marabout,3,était / pour / lui
1186,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['brusque', 'attaque', 'saroudian', 'marche', 'rapide', 'nos', 'troupes', 'avaient', 'fait', 'aug', 'menter', 'confusion']",brusque attaque saroudian marche rapide nos troupes avaient fait aug menter confusion,[],,3,était / pour / lui
1187,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['plupart', 'renseignements', 'concordaient', 'toutefois', 'pour', 'affirmer', 'sinon', 'le_marabout', 'tout', 'moins', 'son', 'armée', 'attendait', 'diana']",plupart renseignements concordaient toutefois pour affirmer sinon le_marabout tout moins son armée attendait diana,"['Diana', 'le marabout']",Diana,3,était / pour / lui
1188,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['tout', 'préparé', 'pour', 'marche', 'lendemain']",tout préparé pour marche lendemain,[],,3,était / pour / lui
1189,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['cavaliers', 'bondou', 'spahis', 'deux', 'colonnes', 'prendront', 'tête', 'puis', 'viendra', 'deuxième', 'colonne', 'suivie', 'immédiatement', 'par', 'première', 'ayant', 'derrière', 'tous', 'impedimenta', 'troupeau', 'convoi', 'porteurs', 'etc']",cavaliers bondou spahis deux colonnes prendront tête puis viendra deuxième colonne suivie immédiatement par première ayant derrière tous impedimenta troupeau convoi porteurs etc,[],,4,deux / deux colonnes / colonnes
1190,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['terrain', 'était', 'comme', 'toujours', 'très', 'boisé']",terrain était comme toujours très boisé,[],,3,était / pour / lui
1191,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['guides', 'signalaient', 'présence', 'deux', 'marigots', 'assez', 'difficiles', 'franchir', 'village', 'samé', 'serait', 'sans', 'doute', 'occupé']",guides signalaient présence deux marigots assez difficiles franchir village samé serait sans doute occupé,[],,4,deux / deux colonnes / colonnes
1192,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['ennemi', 'attendait', 'derrière', 'ces', 'rigots', 'rentre', 'assez', 'dans', 'habitudes', 'militaires', 'indigènes', 'ces', 'régions', 'deuxième', 'colonne', 'devait', 'déployer', 'aussitôt', 'landis', 'route', 'pour', 'diana']",ennemi attendait derrière ces rigots rentre assez dans habitudes militaires indigènes ces régions deuxième colonne devait déployer aussitôt landis route pour diana,['Diana'],Diana,2,dans / ces / leur
1193,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['première', 'colonne', 'piquant', 'travers', 'brousse', 'chercherait', 'tourner', 'lui', 'couper', 'retraite']",première colonne piquant travers brousse chercherait tourner lui couper retraite,[],,3,était / pour / lui
1194,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['attendait', 'dans', 'ses', 'fortifications', 'cavalerie', 'débouchant', 'devant', 'diana', 'ferait', 'rapidement', 'tour', 'village', 'pour', 'opérer', 'reconnaissance', 'lieux', 'puis', 'irait', 'prendre', 'position', 'nord', 'manière', 'surveiller', 'issues', 'dans', 'ces', 'directions']",attendait dans ses fortifications cavalerie débouchant devant diana ferait rapidement tour village pour opérer reconnaissance lieux puis irait prendre position nord manière surveiller issues dans ces directions,['Diana'],Diana,2,dans / ces / leur
1195,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['deuxième', 'colonne', 'continuant', 'marche', 'autant', 'possible', 'dehors', 'portée', 'fusils', 'garnison', 'répondant', 'faiblement', 'ses', 'coups', 'contournerait', 'lala', 'par', 'sud', 'irait', 'prendre', 'position', 'ouest', 'pour', 'intercepter', 'routes', 'prisonniers', 'surveillés', 'par', 'spahis']",deuxième colonne continuant marche autant possible dehors portée fusils garnison répondant faiblement ses coups contournerait lala par sud irait prendre position ouest pour intercepter routes prisonniers surveillés par spahis,[],,5,par / plus / hadj
1196,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['menant', 'vers', 'fouta', 'ferlo', 'aussitôt', 'position', 'ouvrirait', 'feu', 'sans', 'attendre', 'ordre']",menant vers fouta ferlo aussitôt position ouvrirait feu sans attendre ordre,[],,3,était / pour / lui
1197,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['marche', 'exécula', 'comme', 'etre', 'convenu']",marche exécula comme etre convenu,[],,3,était / pour / lui
1198,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['précédée', 'cavalerie', 'masque', 'colonne', 'engage', 'deux', 'campagnes', 'soudan', 'français']",précédée cavalerie masque colonne engage deux campagnes soudan français,[],,4,deux / deux colonnes / colonnes
1199,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['troupes', 'soldats', 'européens', 'indigènes', 'pleines', 'ardeur', 'fatigues', 'derniers', 'jours', 'élé', 'oubliées', 'entend', 'fréquemment', 'dans', 'rangs', 'tirailleurs', 'nom', 'mahmadou', 'lamine', 'prononcé', 'avec', 'colère']",troupes soldats européens indigènes pleines ardeur fatigues derniers jours élé oubliées entend fréquemment dans rangs tirailleurs nom mahmadou lamine prononcé avec colère,"['Mahmadou', 'Lamine', 'Ahmadou']",Mahmadou,1,lamine / mahmadou lamine / mahmadou
1200,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['premier', 'marigol', 'franchi', 'assez', 'difficilement', 'sur', 'pont', 'branchages', 'jelé', 'hâte', 'par', 'ouvriers', 'génie']",premier marigol franchi assez difficilement sur pont branchages jelé hâte par ouvriers génie,[],,5,par / plus / hadj
1201,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['quelques', 'uns', 'prisonniers', 'veille', 'marchent', 'lête', 'surveillés', 'près', 'par', 'spahis', 'revolver', 'poing', 'guident', 'marche', 'travers', 'bois', 'entourent', 'tous', 'côlés']",quelques uns prisonniers veille marchent lête surveillés près par spahis revolver poing guident marche travers bois entourent tous côlés,[],,5,par / plus / hadj
1202,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['vers', 'neuf', 'heures', 'avant', 'garde', 'débouche', 'dans', 'grande', 'clairière']",vers neuf heures avant garde débouche dans grande clairière,[],,2,dans / ces / leur
1203,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['siblement', 'depuis', 'lisière', 'bois', 'jusqu', 'centre', 'aperçoit', 'dis', 'tinctement', 'diana', 'avec', 'son', 'vaste', 'double', 'sagné', 'extérieur', 'murailles', 'lala', 'terre', 'intérieur']",siblement depuis lisière bois jusqu centre aperçoit dis tinctement diana avec son vaste double sagné extérieur murailles lala terre intérieur,['Diana'],Diana,0,avec / lui / ses
1204,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['tour', 'crénelée', 'indique', 'emplacement', 'logements', 'particuliers', 'marabout']",tour crénelée indique emplacement logements particuliers marabout,[],,2,dans / ces / leur
1205,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['légère', 'fumée', 'élève', 'dessus', 'cases', 'non', 'loin', 'cette', 'tour']",légère fumée élève dessus cases non loin cette tour,[],,3,était / pour / lui
1206,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['pas', 'bruit', 'entend', 'dans', 'clairière', 'diana', 'semble', 'abandonné']",pas bruit entend dans clairière diana semble abandonné,['Diana'],Diana,2,dans / ces / leur
1207,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['cependant', 'noirs', 'habiles', 'aux', 'embuscades', 'dans', 'nos', 'dernières', 'campagnes', 'soudan', 'nos', 'colonnes', 'traverser', 'tranquillement', 'village', 'désert', 'puis', 'fusillée', 'toul', 'coup', 'par', 'derrière', 'par', 'habitants', 'cachés', 'dans', 'cases', 'avaient', 'avec', 'ensemble', 'remarquable', 'jelé', 'terre', 'cha', 'peaux', 'paille', 'leurs', 'hulles', 'pour', 'ruer', 'sur', 'arrière', 'garde']",cependant noirs habiles aux embuscades dans nos dernières campagnes soudan nos colonnes traverser tranquillement village désert puis fusillée toul coup par derrière par habitants cachés dans cases avaient avec ensemble remarquable jelé terre cha peaux paille leurs hulles pour ruer sur arrière garde,[],,4,deux / deux colonnes / colonnes
1208,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['cava', 'lerie', 'exécute', 'done', 'reconnaissance', 'tandis', 'deux', 'colonnes', 'prennent', 'leurs', 'positions', 'envoient', 'fortes', 'patrouilles', 'fouiller', 'marigol', 'borde', 'clairière', 'sud', 'bois', 'environnants']",cava lerie exécute done reconnaissance tandis deux colonnes prennent leurs positions envoient fortes patrouilles fouiller marigol borde clairière sud bois environnants,[],,4,deux / deux colonnes / colonnes
1209,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['fumée', 'aperçue', 'était', 'due', 'commencement', 'incendie', 'aussitôt', 'éteint']",fumée aperçue était due commencement incendie aussitôt éteint,[],,3,était / pour / lui
1210,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['tout', 'indiquait', 'ailleurs', 'précipi', 'lation', 'avec', 'laquelle', 'place', 'etre', 'évacuée', 'car', 'cases', 'greniers', 'élaient', 'bondés', 'provisions', 'le_marabout', 'accumulées', 'sur', 'point']",tout indiquait ailleurs précipi lation avec laquelle place etre évacuée car cases greniers élaient bondés provisions le_marabout accumulées sur point,['le marabout'],le marabout,0,avec / lui / ses
1211,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['deux', 'trois', 'infirmes', 'abandonnés', 'dans', 'village', 'apprirent', 'notre', 'insaisissable', 'adversaire', 'était', 'enfui', 'veille', 'dans', 'matinée']",deux trois infirmes abandonnés dans village apprirent notre insaisissable adversaire était enfui veille dans matinée,[],,4,deux / deux colonnes / colonnes
1212,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['division', 'était', 'mise', 'parmi', 'chefs', 'entouraient', 'plusieurs', 'entre', 'eux', 'avaient', 'refusé', 'combattre']",division était mise parmi chefs entouraient plusieurs entre eux avaient refusé combattre,[],,3,était / pour / lui
1213,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['mahmadou', 'lamine', 'avec', 'ses', 'fidèles', 'ses', 'guerriers', 'sénégal', 'retirait', 'vers', 'niani', 'tandis', 'gens', 'recrutés', 'dans', 'tous', 'pays', 'environnants', 'effrayés', 'par', 'canon', 'nade', 'saroudian', 'par', 'arrivée', 'subite', 'deux', 'colonnes', 'étaient', 'réfu', 'giés', 'dans', 'bois', 'abandonnant', 'tous', 'leurs', 'biens', 'dans', 'leurs', 'villages']",mahmadou lamine avec ses fidèles ses guerriers sénégal retirait vers niani tandis gens recrutés dans tous pays environnants effrayés par canon nade saroudian par arrivée subite deux colonnes étaient réfu giés dans bois abandonnant tous leurs biens dans leurs villages,"['Mahmadou', 'Lamine', 'Ahmadou']",Mahmadou,4,deux / deux colonnes / colonnes
1214,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['chapitre', 'préoccupations', 'pour', 'ravitaillement', 'deux', 'colonnes']",chapitre préoccupations pour ravitaillement deux colonnes,[],,4,deux / deux colonnes / colonnes
1215,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['combat', 'kagnibé', 'mahmadou', 'lamine', 'rejetés', 'sur', 'gambie']",combat kagnibé mahmadou lamine rejetés sur gambie,"['Mahmadou', 'Lamine', 'Ahmadou']",Mahmadou,1,lamine / mahmadou lamine / mahmadou
1216,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['tout', 'pays', 'place', 'sous', 'protectorat', 'france']",tout pays place sous protectorat france,[],,3,était / pour / lui
1217,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['déception', 'était', 'grande', 'lisait', 'sur', 'lous', 'nos', 'visages']",déception était grande lisait sur lous nos visages,[],,3,était / pour / lui
1218,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['subi', 'lant', 'fatigues', 'marché', 'depuis', 'longtemps', 'rien', 'trouver']",subi lant fatigues marché depuis longtemps rien trouver,[],,3,était / pour / lui
1219,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['le_marabout', 'était', 'encore', 'diana', 'matin', 'moment', 'pre', 'mière', 'colonne', 'parvenait', 'soutiou', 'séga', 'deuxième', 'saroudian']",le_marabout était encore diana matin moment pre mière colonne parvenait soutiou séga deuxième saroudian,"['Diana', 'le marabout']",Diana,3,était / pour / lui
